account_id,account_hash,account_type,region,balance,opened_date,holder_age
433,023dbd76e89b,savings,APAC,264085.85,2019-06-16,80
434,66527aaa9791,savings,US-West,277544.77,2018-10-30,71
435,f252aa983af3,checking,EU-West,208368.07,2019-09-07,34
436,0ff321bc9532,checking,EU-West,326386.06,2018-10-06,42
437,63cf464a4475,checking,US-West,239169.58,2021-10-31,22
438,870bba3d26b6,business,US-West,471545.26,2022-10-27,31
439,02f923d98947,business,EU-West,237996.41,2022-01-28,62
440,68ee7c4ad6b6,savings,EU-East,62777.64,2018-10-11,75
441,727dcfd0530c,savings,APAC,252024.46,2020-12-19,48
442,1b9bd81f8dd5,checking,EU-West,447970.83,2021-05-28,62
443,43b7fcba0ed2,savings,EU-East,459269.42,2018-03-03,51
444,b136ceaa4f68,business,APAC,116954.6,2020-03-16,21
445,2d47ca3af2fb,savings,US-Central,388732.65,2021-11-22,34
446,1264e9363d2c,savings,US-East,343683.35,2018-01-13,78
447,95070648f994,business,US-West,237185.26,2022-09-05,54
448,7c31768a93f6,business,US-East,478500.85,2020-05-06,38
449,f840a8582376,savings,EU-West,475777.21,2021-05-05,67
450,7b8762a8f48f,savings,US-West,340937.55,2018-01-19,65
451,ee63ef48310e,savings,EU-West,28980.73,2019-10-21,48
452,166235a99769,business,EU-West,249955.75,2020-10-21,39
453,fa77a1089488,savings,US-West,218223.46,2019-12-07,22
454,96fe69e8a5a4,business,US-East,120695.91,2021-04-16,68
455,b140b149a8eb,savings,US-West,422554.6,2020-12-15,48
456,f611e3c904d6,savings,APAC,418662.95,2019-03-07,47
457,1c2b1b166395,checking,US-West,29912.19,2022-02-01,29
458,3ed9820023fa,business,US-West,241124.45,2018-12-26,24
459,856ee2f1f1de,checking,EU-West,415083.13,2022-04-09,59
460,6526e7c7aae3,savings,EU-East,60433.94,2020-09-30,49
461,822fd5aced4d,savings,US-West,28697.36,2018-08-07,36
462,e74a9f23cc3b,business,EU-East,186037.26,2018-11-19,36
463,a5a7e0a0570c,business,EU-West,288604.53,2019-07-04,32
464,5bf75105f1f3,savings,US-West,470004.48,2018-03-08,71
465,7c33f618b217,business,US-East,103744.44,2020-05-20,72
466,7457831113ba,checking,US-West,14891.03,2022-07-10,29
467,66eced0902aa,savings,EU-East,397377.25,2022-03-10,18
468,6143eb16f238,savings,US-West,339336.27,2018-07-15,35
469,ebecb5294218,checking,US-East,211209.21,2020-10-11,19
470,c70bbc36ff36,checking,EU-West,232330.1,2022-11-14,74
471,028e6052bc18,checking,US-West,403131.09,2022-04-05,23
472,e21b9e448b84,checking,EU-West,443558.27,2020-03-30,20
473,f9eb378bd978,business,US-East,470687.01,2019-12-03,36
474,81dda8518354,checking,US-West,92456.35,2021-04-09,71
475,40d6a1e4af9a,checking,US-Central,458418.49,2020-07-28,42
476,3ecde45cdee2,checking,US-East,431526.45,2021-03-28,46
477,db1033eff2a6,business,US-Central,391281.62,2018-11-24,45
478,5c064efd5aae,business,US-East,270011.63,2019-05-10,79
479,3d92346459d4,checking,APAC,198909.5,2021-02-26,77
480,cf1d28ec8b89,savings,US-East,78221.25,2019-10-28,40
481,0cae92324e29,business,EU-East,408830.07,2021-06-15,53
482,b347d7fea0b0,checking,APAC,301851.21,2019-10-28,65
483,09ba33be885f,checking,US-West,231062.46,2021-05-23,28
484,eb4ea4d97ac6,savings,US-West,270504.98,2022-04-02,23
485,d7819ca55640,business,US-East,411141.0,2018-11-24,32
486,269fc25d3e6d,business,US-East,149302.72,2019-12-14,67
487,69c08f42997b,savings,US-East,62806.78,2021-02-27,45
488,ba65ea9d3df2,savings,EU-West,197626.91,2022-01-11,39
489,7d212035a742,checking,EU-West,431520.02,2022-08-15,53
490,d44b3b951295,savings,US-Central,488617.52,2021-08-12,55
491,e9a52d61ffc1,savings,EU-East,374484.39,2020-09-28,55
492,5095e4d27d79,checking,EU-West,361420.7,2020-02-05,50
493,8fc6d18ddda5,business,EU-West,150746.18,2022-10-26,18
494,c2f330721e0d,business,EU-West,496859.28,2020-05-07,66
495,36bb79c8991b,checking,US-West,22392.97,2020-04-25,18
496,12e6d7f36e85,business,US-East,282565.87,2021-09-24,71
497,85df7b051078,checking,EU-East,23324.09,2022-09-26,29
498,0ab1727db5d8,checking,US-Central,388337.09,2022-04-30,78
499,513120365ca8,checking,EU-East,16383.96,2019-09-05,34
500,1f34559f9471,business,US-East,292432.31,2021-01-15,29
501,9bad571628d7,savings,US-West,123708.37,2018-11-18,29
502,8401dd7e97d4,checking,US-West,178824.69,2018-01-14,20
503,4b2a259e1528,savings,APAC,402699.79,2018-11-12,40
504,8c71aa19acc0,checking,US-East,309134.07,2022-10-14,64
505,66a3c40940d0,savings,US-Central,164347.54,2019-04-09,63
506,f7324ef969d8,checking,US-West,427672.57,2021-10-30,55
507,26465f272995,business,EU-East,142490.04,2020-10-29,68
508,675f4b00d25e,business,US-West,377551.0,2019-03-03,33
509,b77e8a1f47c9,checking,US-Central,424915.96,2019-01-30,43
510,5f412b61f452,business,EU-West,66218.12,2018-12-01,69
511,1e87d7eb0375,checking,US-Central,282208.89,2021-01-05,65
512,64117d89bab7,business,US-West,61312.18,2021-01-07,71
513,98b97f1568e0,savings,US-Central,45323.89,2022-06-04,74
514,34ed43497198,checking,EU-West,390059.87,2021-04-02,66
515,e498e3d65268,savings,US-Central,453845.99,2021-05-10,57
516,0b8c1592de3d,business,US-West,475694.28,2021-05-16,25
517,867259ded487,checking,EU-West,200804.1,2018-10-20,22
518,58ff2665486c,savings,US-Central,294040.27,2020-09-12,35
519,18987621c24d,checking,US-East,192027.0,2018-11-24,56
520,15403b459923,savings,APAC,46544.08,2022-05-06,31
521,bfb191c93ee2,savings,EU-East,492993.24,2020-07-06,24
522,ec27609b21d4,checking,US-West,197822.06,2021-04-15,22
523,538e2a1bd972,checking,US-East,240860.63,2021-12-10,32
524,22e0d845c90b,savings,US-West,472082.64,2022-01-19,72
525,902fe6a9050d,savings,US-Central,75657.27,2019-07-16,72
526,578366c7b9d4,business,EU-West,126012.07,2020-11-07,24
527,8006cd3da686,business,US-East,445189.08,2018-10-18,45
528,a2a40b75e9a0,savings,US-West,13322.21,2018-09-04,54
529,eb5f00b93995,checking,APAC,370939.17,2021-04-29,52
530,6d35e49faeee,savings,US-West,135314.01,2019-07-05,30
531,4e973091fce0,business,US-East,31491.02,2018-12-07,62
532,6ff8d7f45510,savings,US-Central,5065.55,2019-04-17,24
533,48d9343d52b8,checking,APAC,385969.33,2019-07-09,24
534,ab38b8906ea0,business,US-East,149826.4,2021-04-06,60
535,7f87f86f8cb2,checking,EU-East,425691.07,2022-09-20,49
536,3e9efe0f7cdb,savings,APAC,69914.81,2021-04-25,47
537,82dc76ed75ed,checking,US-Central,346242.83,2021-05-24,34
538,f7f0bc4c82b0,checking,US-West,485376.84,2022-10-28,50
539,5ea44d05f698,checking,APAC,409337.39,2021-01-21,58
540,2a1f1fdd90e2,business,US-Central,350235.95,2022-06-23,52
541,70ebba529c9d,checking,EU-East,90248.31,2022-06-09,77
542,8b4806f996e5,savings,EU-East,241602.95,2018-01-16,20
543,0125ed1dc031,savings,APAC,191163.69,2020-06-02,54
544,21b880af6427,checking,US-West,378801.09,2019-02-11,55
545,16d619bab2d6,business,EU-West,177209.65,2021-04-22,40
546,acc84727d7cd,business,US-East,83047.99,2022-11-23,47
547,bbbec82e8180,business,APAC,144989.08,2022-01-07,45
548,45cd894b44a6,checking,EU-East,166838.41,2019-07-18,50
549,0872e91dddce,savings,APAC,263693.12,2022-05-28,30
550,d8838360ec78,business,EU-East,85980.94,2022-08-26,67
551,45465d9b2e6c,business,EU-West,355329.67,2019-10-19,48
552,52732ebd373a,savings,US-West,9092.93,2018-10-04,50
553,9181db4bf404,savings,EU-West,62752.11,2019-06-30,55
554,e66f1f648487,checking,US-Central,152641.27,2022-05-15,31
555,5c27fddaa6f0,business,US-Central,368583.2,2022-11-01,23
556,e1dbef795828,business,EU-West,84469.63,2022-05-29,28
557,6e3b87a91d77,checking,US-Central,4410.56,2018-12-20,24
558,32dcf60b6713,checking,US-Central,364695.12,2020-12-28,60
559,1f1b2d6eb58f,savings,US-West,378490.79,2021-07-25,37
560,e9764dba1909,checking,EU-East,205653.46,2020-07-04,55
561,0405adf27830,savings,US-West,323094.93,2022-04-07,23
562,952eefb7eab4,checking,US-West,122917.37,2022-10-10,35
563,047b93203b52,savings,EU-East,286741.5,2018-06-28,56
564,fc3c55a4c9a0,checking,EU-East,351112.61,2018-01-24,44
565,672e4587927f,checking,APAC,221747.67,2020-03-18,26
566,c50e3c7e02d4,savings,US-East,131211.87,2020-04-19,71
567,5a8801b98bec,checking,EU-East,180717.12,2019-12-03,30
568,badc3a2974e2,checking,EU-West,417993.34,2019-01-15,59
569,34a21e1bf452,checking,APAC,115876.5,2018-03-22,22
570,1f4c256e734e,business,US-East,287502.92,2018-04-13,33
571,f50cd9dbc3a5,checking,EU-East,309631.56,2020-01-30,26
572,dcb96890cdfd,savings,EU-West,46913.71,2018-11-25,78
573,25ec03b0970f,checking,EU-West,426103.77,2021-04-27,62
574,cebac514a264,savings,US-East,465888.94,2018-04-06,27
575,53c84ef0aec9,savings,APAC,18732.21,2020-08-02,43
576,c1a2f709a5ea,savings,US-East,461742.09,2019-07-30,65
577,82d8e493b420,checking,EU-West,487810.67,2020-05-06,73
578,b6bfbe999927,savings,US-Central,109272.48,2018-09-23,51
579,be64a09d552b,savings,US-East,7461.21,2021-12-31,38
580,ffe0bad99c90,savings,US-West,100022.61,2019-04-13,45
581,5d54b5249660,savings,EU-West,329551.49,2018-07-04,72
582,bff30d1732a2,business,US-East,102872.44,2019-04-02,73
583,027cb2496154,savings,US-East,6314.16,2019-02-10,77
584,e6145f5fcef1,business,US-Central,141628.83,2022-06-12,23
585,c8c82de77860,savings,US-West,469351.75,2020-06-10,63
586,8c57cce16e14,savings,US-Central,138083.29,2018-07-23,70
587,3c85d220536c,checking,APAC,98394.04,2019-08-13,29
588,a2299d43459e,savings,APAC,447390.36,2020-08-08,51
589,45eee36053de,savings,EU-West,447158.37,2020-01-12,66
590,cb84957e3436,savings,APAC,104293.28,2018-03-06,34
591,cc6919e7833b,savings,US-West,311875.48,2021-05-22,20
592,9bcfe1e8ccf3,savings,EU-West,404445.11,2022-08-04,48
593,84a7dde22102,savings,US-East,255847.37,2019-11-03,46
594,fcbf95928adc,checking,EU-West,309899.31,2018-02-10,54
595,8a481dc387c8,checking,US-Central,348696.88,2019-01-22,20
596,58282871228d,savings,EU-East,109674.42,2018-12-12,37
597,a967cb1e457a,savings,US-East,384314.36,2019-07-01,28
598,ad2761387dd3,savings,US-Central,214257.48,2019-03-25,39
599,8e6df7e4d3ba,checking,EU-East,411974.97,2022-06-19,54
600,551c34a85675,savings,EU-East,380451.66,2019-06-08,18
601,c091ab0ae417,savings,US-Central,386378.16,2018-12-05,41
602,2b57a6131739,checking,EU-West,421049.14,2022-03-07,26
603,6f2edfb5c693,business,EU-East,20827.07,2020-05-06,62
604,59afc8ddd236,checking,US-West,257907.28,2020-08-15,64
605,ba5fad3b2406,savings,US-East,326453.19,2021-12-17,80
606,843d19282f6e,business,US-Central,113645.55,2018-01-07,73
607,60fe1cbf8646,business,US-Central,240906.23,2019-11-22,78
608,ddc587a59388,checking,US-East,195468.33,2019-07-03,35
609,468fd803f1ba,savings,EU-East,301742.6,2019-04-26,71
610,7f22df864590,checking,EU-East,390528.16,2022-06-23,48
611,a0f2b0b29b77,checking,US-Central,336013.62,2020-12-28,21
612,2d33f698a9b6,savings,APAC,317582.0,2019-09-17,65
613,8255a3015665,savings,US-West,227859.79,2018-07-12,79
614,2b0f3f3feab4,savings,US-Central,106218.11,2020-12-06,21
615,01bbe3bbe9b3,business,EU-West,41268.96,2020-03-22,66
616,642d6ab6cd22,business,US-Central,439247.29,2020-07-13,34
617,e4b6a4421245,savings,US-West,339750.35,2020-04-28,42
618,57a5692c5719,checking,EU-West,276771.0,2022-03-27,69
619,55c8c6ccf712,checking,US-Central,329594.87,2022-05-21,74
620,a3e859f09309,checking,EU-East,186446.23,2021-11-22,51
621,be1c7fe5c082,business,EU-East,16875.68,2022-03-09,21
622,fa6fd5f9e62e,savings,EU-West,462258.95,2018-11-02,28
623,223b7a06757e,checking,US-East,388557.78,2021-03-27,37
624,6d3e96689f2e,checking,APAC,227265.57,2019-11-17,71
625,992622fcba76,business,EU-West,10314.89,2022-09-12,80
626,85aadcc048bc,savings,EU-West,376474.09,2019-04-29,45
627,abe04c75ee5c,savings,US-East,114024.02,2018-03-10,33
628,1bb0adfbb917,savings,EU-West,296110.85,2020-06-28,33
629,85c1727f7b78,checking,EU-West,241575.19,2019-03-09,46
630,469844bf3e37,checking,US-East,408729.94,2021-09-25,48
631,758042be8b08,checking,EU-East,466514.68,2021-12-06,29
632,131a180170ac,checking,EU-West,205215.28,2022-02-14,72
633,9a77fb2055d7,business,APAC,140676.52,2020-08-31,23
634,351b17defeee,checking,EU-East,226115.77,2021-06-12,59
635,90866b338de0,savings,US-Central,109093.19,2020-11-04,66
636,8729057791b3,business,EU-East,404188.25,2019-11-06,20
637,8f6b273d38af,savings,US-West,286363.3,2020-03-04,31
638,4ded435d5411,business,US-West,348218.15,2019-09-16,62
639,9ed96093d36f,business,EU-West,493706.97,2021-06-19,19
640,6b4e0220b225,savings,APAC,161394.16,2022-02-28,19
641,9829943b60e8,business,APAC,151411.39,2022-09-25,26
642,cbff00e76e2a,checking,APAC,227760.09,2018-10-12,34
643,2fd6990779ca,business,EU-West,382520.62,2021-08-19,66
644,26ca403b33f5,business,EU-West,341428.71,2018-06-09,46
645,631f597062a7,savings,EU-West,103045.78,2018-03-02,71
646,314461d9a399,checking,EU-West,381526.71,2018-05-06,54
647,91d8fe04a96d,checking,EU-West,95909.76,2021-10-16,69
648,3f24b52e36d2,business,US-West,383392.17,2021-04-03,50
649,1de97b1a4549,business,US-East,336484.66,2022-09-15,54
650,7378b5eae6ab,business,US-West,245319.98,2022-07-30,53
651,6a089768b9e9,savings,APAC,161496.8,2018-11-12,74
652,a0385c0137a9,checking,US-West,231878.91,2022-04-25,47
653,37133e89926c,checking,EU-East,211502.03,2022-02-19,71
654,3ca022878189,business,US-Central,85890.67,2019-09-23,55
655,d343c27a0ca5,checking,US-East,103202.79,2019-08-21,62
656,1dac236e478a,business,APAC,476844.96,2021-04-26,33
657,54dfb05ff467,business,US-West,478824.87,2018-06-28,37
658,aeadc38c36ce,business,EU-East,346195.25,2021-11-08,25
659,0f3cebb6a6dd,savings,EU-East,305286.85,2019-08-02,44
660,9ac8a30ab46d,checking,EU-West,299447.32,2020-07-09,22
661,b6d0ad2f1c61,savings,EU-East,219650.68,2021-06-17,18
662,289e02105139,savings,EU-East,265297.92,2020-01-24,79
663,e7bf38e4004e,checking,EU-East,456240.14,2019-07-11,65
664,b0e55701388b,savings,APAC,393196.21,2022-05-08,69
665,e99d7337c714,business,US-West,391426.72,2018-04-22,62
666,aea165f61366,business,US-East,233007.62,2021-10-21,52
667,8dc6e071a2fe,savings,EU-West,251048.77,2018-08-17,77
668,6a5ed75bdc71,savings,APAC,188514.89,2018-01-12,59
669,4be473bcc7da,business,US-West,338932.63,2019-07-10,39
670,8f0ab4b00afe,business,EU-East,431862.35,2021-08-14,66
671,7a76dca72334,checking,EU-West,325280.64,2018-04-17,34
672,f290bad64acf,business,APAC,329119.07,2022-05-01,75
673,f3c130a7be7e,business,EU-East,46667.49,2022-10-07,18
674,db9bbc30c2c6,savings,US-East,57307.38,2019-02-14,21
675,1df14417d6fc,checking,EU-West,315442.3,2021-05-11,20
676,7a771a68e387,checking,US-West,15640.8,2020-07-02,58
677,1b2e9aacf70a,checking,EU-East,320346.88,2021-01-09,73
678,fddd6fffd7fa,checking,EU-West,79751.08,2022-10-26,27
679,b42d00711c45,checking,EU-East,472940.0,2020-12-18,53
680,1cff571cef9a,business,US-Central,416478.5,2018-12-23,71
681,ca407dcff74b,savings,US-East,330290.63,2020-12-14,19
682,c7cf720726da,checking,EU-East,253870.41,2020-07-26,55
683,165fb0927df7,business,US-West,320828.81,2019-11-26,47
684,93dddfd3f11d,savings,US-East,37723.46,2021-07-16,52
685,ef4ca8910ed4,savings,EU-East,342742.94,2018-01-05,64
686,10992e8807d9,savings,US-East,85828.1,2021-05-13,48
687,d3768b6e47c1,savings,US-West,7876.44,2020-04-11,20
688,f1e4b1c3a9fc,checking,US-East,120129.86,2020-12-22,25
689,083edba00be5,checking,APAC,378729.25,2020-07-23,29
690,91ecda0daed2,checking,APAC,450687.34,2020-05-12,34
691,3087e0ceea6b,savings,US-West,163099.18,2019-07-29,56
692,a77cec003d01,business,APAC,92021.82,2020-02-21,34
693,1c9b932ab474,business,APAC,410678.0,2019-11-16,49
694,69192adccd20,checking,US-West,5574.92,2018-01-13,65
695,089453871430,business,APAC,71387.83,2019-08-28,28
696,40d7aa828329,savings,US-West,203970.14,2021-09-08,19
697,3e5e1e24cc67,checking,US-West,478416.53,2021-04-14,47
698,26259e13e303,checking,US-East,91401.54,2020-01-16,76
699,3690f157ad28,business,EU-West,202594.02,2019-06-30,70
700,26f8693e3bf9,checking,US-West,305061.43,2021-12-13,59
701,e96f9ff4d14a,savings,US-East,66016.4,2022-04-08,66
702,54e2c0d09d37,checking,EU-West,159190.71,2019-08-25,72
703,f6c9e8010f1b,business,US-Central,21110.12,2022-04-16,40
704,6c1154bec3ad,business,EU-West,127995.51,2019-04-01,66
705,02c4350cfe6d,business,EU-East,407594.75,2018-06-12,68
706,a3f73477cb5e,savings,APAC,8232.54,2020-01-23,33
707,ff591b7dbe98,savings,APAC,136061.44,2022-11-25,74
708,71930352e74d,business,US-West,59516.33,2020-11-10,73
709,a86160c9dc8f,business,EU-West,499038.98,2022-01-08,33
710,5389b71c94e3,savings,US-Central,469541.17,2020-11-26,43
711,53ee5e56011e,checking,US-West,480369.03,2020-04-21,32
712,a959028d1611,checking,EU-West,201675.75,2020-05-26,47
713,4faf2769ed95,business,EU-East,203935.54,2021-05-22,55
714,7b2649dc242d,checking,US-Central,290780.26,2018-05-31,54
715,6a309ba27bce,savings,APAC,452549.22,2022-07-31,26
716,bf656d3abeae,checking,US-Central,93079.03,2022-03-13,51
717,29f8c9714dfc,checking,US-West,480626.88,2020-03-03,54
718,ad6ff71f6dcf,checking,US-East,191977.44,2021-06-23,43
719,dfe1f9e34b0c,savings,EU-East,291745.1,2018-05-29,29
720,fbd89b7b33bf,savings,EU-West,305175.39,2019-01-23,55
721,728f00b048a2,business,US-West,294035.05,2021-05-15,65
722,ba8290215bf6,business,EU-East,124049.38,2021-05-20,38
723,3d63e9d27109,business,APAC,238781.88,2022-03-20,80
724,a93cdebabc7f,business,EU-East,232049.26,2020-03-29,49
725,d0160d42d50a,business,US-West,186147.25,2020-07-12,67
726,5584b68ea539,checking,US-Central,60796.88,2020-06-07,34
727,2b70c5b18659,checking,US-East,261676.33,2020-12-11,73
728,d0075d045ea4,savings,EU-East,406567.93,2022-07-12,24
729,0ddbf6140a11,checking,EU-East,263987.31,2019-11-02,30
730,8cd2a90b2b7d,business,US-East,77463.47,2022-04-15,26
731,21b6ab1afb15,checking,US-East,2309.07,2020-04-04,22
732,f93878812df5,savings,US-East,326220.48,2019-08-17,60
733,2bc968379f5b,savings,EU-West,73482.37,2021-12-01,57
734,78117be8627f,business,US-East,478296.36,2022-01-23,37
735,78b24b7b9a1c,business,APAC,113491.75,2022-02-26,20
736,aacd36e50239,savings,APAC,467898.24,2022-11-19,22
737,b50b5e8f5712,savings,US-East,8439.67,2019-03-22,51
738,c781a6edea21,business,EU-West,160766.44,2022-07-21,75
739,a906aef327ef,business,EU-West,66284.39,2021-07-25,55
740,20b20d95426b,business,EU-West,322249.25,2021-06-09,71
741,6edd06bd8d1b,savings,US-Central,79968.47,2021-10-06,68
742,883e2fe5d75f,business,US-West,148496.05,2021-09-28,18
743,e336dee4d3f3,business,APAC,324517.36,2019-11-06,21
744,c5c62eeee333,checking,US-West,168483.13,2020-11-28,32
745,65c8ce94e7eb,business,EU-West,496663.76,2018-03-05,45
746,ef2e0227f1af,checking,EU-East,471644.28,2021-05-31,53
747,b77f69dc9381,savings,US-West,457695.31,2021-06-24,54
748,33fc30e9a0e2,business,US-East,324552.6,2022-08-22,72
749,eea3745c9eef,savings,EU-East,65941.12,2020-01-28,18
750,272dce94503f,savings,APAC,182311.22,2018-06-24,58
751,462a38a96647,savings,EU-East,204304.74,2018-01-06,24
752,8b1770c333f8,savings,EU-East,166669.44,2020-12-13,48
753,232379bea7ba,business,APAC,321013.45,2018-11-10,67
754,e15719b99dcf,checking,US-Central,124029.62,2019-08-18,78
755,81544fd83be8,savings,US-Central,60345.94,2019-09-22,28
756,60defafcf218,checking,US-East,328358.56,2019-10-14,48
757,3df88776a733,business,US-Central,425225.07,2021-09-14,24
758,9fb3b2acad23,checking,EU-West,245146.97,2018-01-27,30
759,3e644b4eed94,checking,US-East,248214.89,2021-08-08,80
760,b4a961bbe990,checking,US-West,209579.95,2019-12-18,66
761,93460bab78e3,business,US-West,483002.49,2021-03-24,27
762,83e4e2178bb1,savings,EU-East,372131.0,2021-11-24,55
763,6fd50e279cd9,business,US-East,295434.07,2021-05-08,51
764,3b0549667a20,checking,US-West,229864.96,2020-09-18,30
765,1bb79b289195,business,US-West,405201.5,2019-09-03,72
766,2037ef012f8e,savings,EU-West,143376.92,2019-09-28,56
767,e09c74e2d5a3,savings,EU-West,215682.83,2018-01-01,46
768,247be227202a,business,EU-West,433014.08,2022-03-16,67
769,d0fd0486d95c,savings,US-East,461510.19,2019-04-07,74
770,3b484db0cc19,business,EU-West,206828.07,2018-01-11,22
771,90c6c2dd2638,business,US-East,393235.16,2022-05-12,58
772,6ab267bd1d1c,business,EU-East,426680.72,2018-03-11,80
773,ab5676fbeee2,checking,EU-West,347568.75,2020-01-02,79
774,f5f66195b90e,checking,EU-East,296585.44,2021-09-08,23
775,4a06b7243209,savings,EU-West,96373.58,2019-07-03,34
776,666fbbf3b32e,business,US-East,279216.36,2018-03-17,40
777,320b822ba945,checking,US-Central,173223.73,2020-11-08,65
778,9ea8005e9397,business,APAC,403899.47,2018-06-11,38
779,151f4ca92a9d,savings,US-Central,135697.13,2022-09-07,69
780,1c3a00553c21,savings,APAC,182936.13,2021-06-22,56
781,ca225ba39ef0,checking,EU-West,23540.82,2021-09-26,49
782,07cd83b8260d,savings,US-East,25384.15,2022-08-09,18
783,15894e422290,checking,US-East,358440.56,2021-04-18,38
784,8660b2f95d9d,checking,EU-East,138218.09,2019-10-01,19
785,d276038c1c79,checking,EU-East,461567.39,2022-04-08,63
786,9e2aae62414b,checking,US-West,40809.31,2021-01-23,52
