merchant_id,merchant_name,category,region
664,Mendez-Mayer,retail,US-Central
665,Allen Inc,travel,US-East
666,Wheeler Group,gaming,US-West
667,"Powers, Brennan and Sanchez",online,US-East
668,Morales and Sons,crypto,US-East
669,"Robinson, Shields and Brown",restaurant,APAC
670,"Holder, Young and Hendricks",travel,US-West
671,"Flores, Harper and Chambers",online,EU-West
672,Young-Walter,travel,EU-East
673,"Boyd, Gutierrez and Hill",travel,EU-West
674,"Fry, Hobbs and Buck",crypto,US-West
675,"Shelton, Peters and Williams",gaming,US-Central
676,David-Powers,online,US-Central
677,"Flores, Butler and Hernandez",travel,APAC
678,White-Medina,retail,EU-West
679,Atkinson LLC,travel,US-West
680,"Thomas, Ford and Brown",utilities,EU-West
681,Faulkner-Grant,travel,US-East
682,Rivera Inc,retail,EU-East
683,Boone-Davis,travel,APAC
684,"Calderon, Williams and Bennett",travel,APAC
685,"Morrison, Russo and Lopez",restaurant,EU-East
686,"Ramsey, Hansen and Mendoza",online,APAC
687,Turner-Stout,travel,EU-East
688,Giles Ltd,crypto,US-East
689,Burgess Group,travel,EU-East
690,Dominguez Ltd,travel,EU-West
691,Sanders and Sons,crypto,US-West
692,"Morris, Campbell and Owens",gaming,APAC
693,"Howard, Green and Hunt",online,US-East
694,Owens-Lang,utilities,APAC
695,"Harrison, Franco and Rocha",retail,APAC
696,Edwards-Williams,utilities,US-Central
697,Figueroa Inc,utilities,EU-West
698,Tran-Silva,utilities,APAC
699,"Butler, Hernandez and Rivera",utilities,US-Central
700,Hudson-Sanchez,crypto,EU-West
701,"Pena, Cohen and Scott",restaurant,APAC
702,Levy-May,retail,EU-West
703,Murray-Oconnor,retail,APAC
704,Jackson-Cortez,retail,US-East
705,White-Preston,retail,US-East
706,"Bernard, Warren and Combs",gaming,EU-East
707,Landry Ltd,gaming,US-East
708,Duran Group,online,APAC
709,Kirby and Sons,online,US-Central
710,Mann Inc,travel,US-West
711,Wagner LLC,restaurant,EU-West
712,Williamson Ltd,grocery,APAC
713,"Durham, Hopkins and Smith",retail,US-West
714,"Arnold, Smith and Moreno",crypto,EU-East
715,Nichols-Mitchell,crypto,EU-West
716,"Li, Craig and Drake",retail,US-East
717,Rodriguez Inc,crypto,EU-West
718,"Hernandez, Lee and Fox",restaurant,APAC
719,Adams-Sanders,crypto,US-Central
720,Chung-Stevens,utilities,US-East
721,Branch and Sons,restaurant,APAC
722,Sutton-Abbott,grocery,EU-West
723,"Frey, Santos and Johnson",utilities,US-West
724,Gray-Tran,retail,EU-West
725,Walsh Ltd,restaurant,US-East
726,Miller Group,retail,EU-East
727,"Mueller, Knight and Hodge",retail,US-East
728,Jacobson Inc,gaming,US-Central
729,Lewis Ltd,grocery,EU-West
730,"Alvarez, Williams and Jones",retail,EU-West
731,Lam-Elliott,utilities,EU-East
732,White LLC,crypto,US-West
733,Ali PLC,gaming,US-Central
734,Goodwin Ltd,travel,EU-East
735,Hickman-Evans,grocery,US-East
736,"Allen, Davenport and Price",online,EU-West
737,"Rivera, Campos and Taylor",crypto,EU-West
738,"Ramsey, Mason and Mccann",retail,US-Central
739,Peterson PLC,retail,US-Central
740,"Sanders, Ayala and Johnson",utilities,US-West
741,Bowers-Hayes,crypto,APAC
742,Kelly Group,gaming,EU-East
743,Lopez-Willis,utilities,US-Central
744,Miller-Montgomery,online,EU-East
745,Marquez Inc,grocery,APAC
746,Moore-Dawson,crypto,US-Central
747,"Moore, Price and Ward",travel,EU-West
748,Ward-Nelson,gaming,EU-West
749,Hawkins-Hunt,travel,EU-East
750,Johnson LLC,crypto,US-West
751,"Davis, George and Nguyen",grocery,EU-West
752,Smith-Gutierrez,online,US-East
753,Hardy PLC,gaming,EU-East
754,Armstrong and Sons,travel,APAC
755,"James, Taylor and Turner",travel,US-East
756,Thomas-Jackson,gaming,APAC
757,Fisher-Washington,travel,EU-East
758,Ward and Sons,online,APAC
759,"Weber, Wheeler and Gonzalez",travel,EU-West
760,Taylor Inc,online,EU-West
761,Cook-Oliver,gaming,EU-East
762,Alexander-Jordan,restaurant,APAC
763,"Mccann, Taylor and Flores",utilities,US-East
764,"Harris, Edwards and Oconnell",online,US-Central
765,Carter-Neal,utilities,EU-East
766,Faulkner-Casey,travel,US-Central
767,Bennett-Velasquez,crypto,US-West
768,Diaz-Frederick,travel,EU-West
769,Vargas PLC,grocery,US-Central
770,Maldonado PLC,crypto,US-West
771,Benton Group,travel,US-West
772,"Clark, Salinas and Guerra",travel,EU-West
773,Fuentes Group,online,APAC
774,"Porter, Schultz and Allen",utilities,APAC
775,"Moore, Henderson and Bennett",grocery,APAC
776,Ewing-Mendoza,online,US-Central
777,Ferguson-Mclean,online,EU-East
778,"Barnes, Johnson and Schmitt",crypto,US-Central
779,"Woodard, Herrera and Little",grocery,EU-West
780,Rodriguez and Sons,crypto,US-Central
781,"Ortega, Jackson and Salazar",gaming,US-West
782,"Terrell, Byrd and Ross",utilities,US-East
783,Sheppard-Jordan,utilities,US-Central
784,Garcia and Sons,restaurant,US-West
785,"Burgess, Grant and Watts",online,EU-East
786,Griffin Group,gaming,US-East
787,Barton-Chapman,travel,US-West
788,"Hernandez, Cuevas and Webb",retail,EU-West
789,Perry-Nixon,gaming,EU-West
790,Guerra Ltd,utilities,US-East
791,Bailey LLC,restaurant,EU-West
792,Mueller-Boyd,travel,EU-West
793,Alvarez-Kim,grocery,US-East
794,"Chavez, Jones and Williams",crypto,EU-East
795,"Wilson, Sweeney and Wong",online,US-West
796,"Marsh, Spears and Yang",online,EU-West
797,"Thompson, Moore and Castro",retail,APAC
798,Hall-Sullivan,travel,APAC
799,Lopez Ltd,retail,EU-West
800,Foster-Mclaughlin,utilities,APAC
801,Cole Group,grocery,EU-West
802,Smith-Lewis,restaurant,EU-West
803,Goodwin-Stokes,retail,EU-West
804,Ray PLC,restaurant,US-East
805,Diaz and Sons,utilities,APAC
806,Wilson-Lambert,online,EU-West
807,Rose-Fowler,online,US-East
808,"Price, Long and Wilson",restaurant,US-East
809,Bruce-Williamson,online,US-Central
810,"Mccarthy, Evans and Mendez",gaming,APAC
811,Powers LLC,retail,US-Central
812,Brooks and Sons,online,APAC
813,"Price, Carlson and Andrews",crypto,EU-East
814,Lopez-Reid,restaurant,US-West
815,"Ellison, Arias and Thompson",restaurant,US-East
816,Burns and Sons,crypto,US-East
817,Edwards Group,gaming,US-Central
818,"Brown, Howard and Smith",crypto,APAC
819,Lee Group,online,US-Central
820,"Wagner, Simpson and Cohen",travel,US-East
821,Mckinney-Wallace,utilities,US-Central
822,Miller Inc,utilities,US-East
823,Carter LLC,gaming,EU-East
824,Medina and Sons,retail,EU-East
825,Cunningham-Barton,gaming,EU-West
826,Dunn-Wilson,crypto,US-East
827,Adams PLC,utilities,US-Central
828,Weaver-Sherman,retail,US-Central
829,"Alexander, Robinson and Coleman",grocery,US-Central
830,"Greer, Potter and Evans",crypto,EU-West
831,Cole LLC,gaming,US-East
832,Gonzales Inc,crypto,US-West
833,Clark Ltd,restaurant,US-East
834,"Norris, Callahan and Bishop",restaurant,US-East
835,Martin-Taylor,restaurant,APAC
836,Li Inc,retail,EU-West
837,"Bell, Campbell and Ryan",gaming,EU-West
838,Werner-Carter,online,EU-West
839,"Adams, Hodge and Duke",restaurant,EU-West
840,"Ochoa, Taylor and Brady",gaming,APAC
841,Sellers-Riddle,utilities,EU-West
842,"Martinez, Cline and Wright",online,US-West
843,"Morris, Wright and Bridges",restaurant,EU-East
844,Burns-Ray,retail,APAC
845,Burton-Brooks,utilities,APAC
846,Schultz Inc,retail,US-East
847,Robertson-Ramirez,restaurant,EU-East
848,Gibson-Freeman,gaming,US-Central
849,"Smith, Schroeder and Oconnor",restaurant,US-West
850,"Stanton, Reid and Terry",restaurant,US-West
851,Flynn Group,gaming,US-East
852,Donaldson and Sons,grocery,US-East
853,Adams-Clayton,online,EU-East
854,Kelley-Anderson,retail,US-West
855,Kramer-Shannon,travel,US-West
856,Williams Ltd,utilities,US-East
857,Smith-Noble,utilities,EU-West
858,Alexander Inc,grocery,EU-West
859,Harris-Barker,crypto,US-East
860,Khan LLC,grocery,US-West
861,Baxter LLC,crypto,US-West
862,Pena LLC,travel,US-East
863,Watson Ltd,utilities,EU-East
864,Barber-Fischer,online,US-East
865,Rios-Padilla,crypto,US-Central
866,Lewis Inc,crypto,APAC
867,Wheeler PLC,crypto,EU-East
868,"Wallace, Smith and Cooper",retail,EU-East
869,Mcneil Group,utilities,US-West
870,"Anderson, Jones and Reyes",grocery,US-East
871,"Shaffer, Garcia and Richardson",restaurant,APAC
872,Taylor-Ayala,grocery,US-East
873,May Ltd,restaurant,APAC
874,Bishop and Sons,grocery,US-West
875,Bell-Lewis,travel,US-West
876,"Hernandez, Jenkins and Parks",gaming,US-East
877,Goodwin PLC,crypto,APAC
878,"Cruz, Richmond and Edwards",travel,EU-West
879,Wright Ltd,utilities,EU-West
880,Wright PLC,utilities,EU-West
881,"Griffith, Mitchell and Pugh",travel,APAC
882,Abbott Ltd,gaming,EU-West
883,Harris-Lawson,restaurant,EU-West
884,Adkins LLC,restaurant,EU-West
885,"Brown, Hurst and Blevins",retail,US-Central
886,Cruz-Allen,grocery,US-East
887,"Wheeler, Rice and Levine",crypto,US-East
888,Peck-Anderson,restaurant,US-West
889,"Fisher, Payne and Thompson",crypto,US-East
890,Best-Townsend,online,US-East
891,Matthews Inc,grocery,APAC
892,Lewis-Livingston,restaurant,EU-East
893,Hunter-Fuller,restaurant,EU-East
894,"Wang, Henderson and Morales",crypto,US-West
895,"Herrera, Jensen and Ramirez",gaming,US-East
896,Miller-Mccall,utilities,EU-West
897,Herrera Group,travel,EU-East
898,"Walters, Davenport and Becker",utilities,APAC
899,"Ashley, Allen and Sanchez",online,EU-East
900,Wilson-Salazar,online,US-East
901,"Yang, Wilson and Zimmerman",travel,US-West
902,"Smith, Crawford and Reed",restaurant,EU-East
903,"Logan, Le and Jackson",retail,EU-West
904,Brady LLC,crypto,US-East
905,"Tanner, Wise and Johnson",utilities,US-East
906,Nelson-Brown,retail,APAC
907,"Proctor, Burton and Crawford",restaurant,APAC
908,"Ward, Porter and Bradley",crypto,APAC
909,Moore-Ayala,gaming,US-East
910,"Craig, Wilson and Yang",online,EU-West
911,Williams LLC,travel,EU-East
912,Mora-White,travel,US-East
913,Tran Ltd,grocery,EU-East
914,"Rios, Walker and Wright",utilities,APAC
915,"Flores, Mckenzie and Duncan",crypto,APAC
916,Shaw Inc,grocery,APAC
917,Walker PLC,restaurant,EU-West
918,Finley Inc,utilities,EU-West
919,Cline-Ayala,retail,EU-East
920,Murphy-Tran,online,APAC
921,Wood LLC,restaurant,US-Central
922,"Mueller, Stevenson and Sanchez",retail,EU-West
923,Vargas-Snyder,utilities,EU-West
924,Oconnor PLC,gaming,US-West
925,Hernandez Group,travel,EU-West
926,Hall LLC,travel,APAC
927,"Franco, Wiley and Tapia",travel,US-East
928,"Acosta, Garcia and Moreno",online,EU-East
929,Barnes Inc,grocery,US-Central
930,Dawson Inc,utilities,US-West
931,Morse PLC,crypto,EU-West
932,Haynes-Watson,utilities,US-Central
933,"Miller, Davis and Anderson",grocery,EU-East
934,Jones-Bradley,gaming,US-East
935,Bates-Anderson,online,EU-West
936,Green-Edwards,restaurant,APAC
937,Haynes-Moss,grocery,US-East
938,Chavez-Hall,crypto,EU-East
939,Taylor PLC,online,US-Central
940,Moore and Sons,restaurant,APAC
941,Owens-Russell,online,US-West
942,"Howard, Townsend and Hayes",retail,US-West
943,Baker-Wilson,restaurant,US-Central
944,Aguirre LLC,online,EU-West
945,"Terry, Williams and Huff",gaming,US-East
946,Hernandez-Dawson,crypto,US-West
947,Foster-Williams,restaurant,US-East
948,Green-Ewing,gaming,US-East
949,Crane Group,gaming,APAC
950,"Adkins, Wright and Murray",utilities,US-Central
951,Martinez Inc,crypto,US-Central
952,Parks-Pace,gaming,US-East
953,Aguilar LLC,retail,EU-East
954,Johnson Inc,grocery,US-East
955,Orr Group,online,EU-East
956,Davis LLC,retail,APAC
957,Williams Group,restaurant,US-Central
958,Jackson PLC,crypto,US-East
959,Underwood-Foster,gaming,EU-West
960,Reyes Group,utilities,EU-West
961,Gomez and Sons,retail,US-Central
962,Ramirez-Stephenson,gaming,US-Central
963,Mendez PLC,grocery,US-East
964,Holland Group,online,US-Central
965,Andrade-Mendoza,gaming,EU-East
966,Ramirez and Sons,restaurant,EU-West
967,Gonzalez-Wilkerson,retail,US-Central
968,"Wright, Mcknight and Stephens",utilities,US-Central
969,Mayo Ltd,travel,US-West
970,Castillo-Harrington,travel,US-Central
971,Durham-Shaw,grocery,US-Central
972,Nelson-Johnson,gaming,EU-East
973,"Robinson, Huang and Osborne",crypto,APAC
974,Stokes Group,crypto,EU-West
975,"Howard, Silva and Hall",gaming,US-Central
976,Garcia Ltd,gaming,APAC
977,Adams Ltd,crypto,US-East
978,Gallagher and Sons,travel,APAC
979,"Bradford, Salinas and Kelly",restaurant,EU-West
980,Thompson PLC,retail,US-Central
981,Drake-Wolfe,crypto,US-West
982,"Johnson, Haynes and Meza",gaming,US-West
983,"Thomas, Vaughan and Copeland",restaurant,US-West
984,Weaver-Thompson,retail,APAC
985,"Robinson, Fox and Smith",gaming,EU-West
986,"Harris, Anderson and Love",online,APAC
987,Brown-Hernandez,online,US-Central
988,"Stark, Schroeder and Mathis",restaurant,EU-West
989,Yu-Brooks,restaurant,EU-West
990,"Foster, Garcia and Turner",utilities,US-West
991,Daugherty Ltd,restaurant,US-East
992,Conner-Yu,restaurant,APAC
993,"Stewart, Mann and Hoffman",grocery,US-Central
994,"Buchanan, Walker and Chapman",retail,EU-West
995,Gray Ltd,grocery,US-Central
996,"Phillips, Thompson and Smith",gaming,EU-East
997,"Fry, Myers and Gamble",retail,US-West
998,"Johnson, Guzman and Mccall",gaming,APAC
999,"Walker, Cunningham and Zuniga",utilities,US-West
1000,Reed LLC,retail,US-East
1001,Fields Inc,retail,US-East
1002,"Santiago, Daniel and Rogers",restaurant,US-West
1003,"Jones, Scott and Rodriguez",crypto,US-East
1004,"Barnes, Jackson and Gutierrez",crypto,US-West
1005,Bell-Bennett,restaurant,US-West
1006,Kramer-Lane,gaming,US-West
1007,"Perez, Hayes and Lloyd",gaming,US-Central
1008,Phillips LLC,utilities,US-Central
1009,Lynn-Jones,gaming,US-East
1010,Barron and Sons,crypto,APAC
1011,"Jones, Mcmahon and Spence",restaurant,APAC
1012,Wheeler-Austin,retail,US-West
1013,Bush-Reynolds,travel,EU-East
1014,"Martin, Preston and Moore",travel,US-West
1015,Rivera and Sons,utilities,EU-East
1016,Terry-Bowen,retail,EU-East
1017,"Fernandez, Guerrero and Evans",crypto,EU-West
1018,"Larsen, Hernandez and Ward",retail,EU-East
1019,Miller-Colon,travel,APAC
1020,"Greene, Gonzalez and Johnson",grocery,APAC
1021,Little Inc,utilities,US-Central
1022,Anthony-Parker,crypto,US-Central
1023,Ruiz-Jacobson,utilities,EU-West
1024,Davis-Stephens,crypto,US-East
1025,Watson Group,gaming,EU-East
1026,Lopez-Williams,grocery,EU-West
1027,Marshall-Perez,grocery,US-Central
1028,Elliott-Hernandez,online,US-East
1029,"Contreras, Miller and Cooper",online,APAC
1030,"Gutierrez, Avila and Perez",utilities,US-East
1031,Randall PLC,online,EU-East
1032,Sheppard-Mcdaniel,online,US-West
1033,Armstrong-Young,utilities,US-East
1034,Miller-Orr,grocery,EU-East
1035,"Johnson, Duncan and Black",crypto,US-Central
1036,"Byrd, Oliver and Martinez",gaming,US-Central
1037,Thompson-Joyce,crypto,EU-East
1038,Stokes and Sons,online,US-West
1039,Henderson Ltd,crypto,US-Central
1040,Harris-Carson,travel,US-West
1041,Flowers LLC,restaurant,US-West
1042,Bartlett-Sloan,retail,APAC
1043,Miller PLC,utilities,EU-West
1044,Arnold-Gates,gaming,US-Central
1045,"Ellis, Marks and Buchanan",grocery,APAC
1046,"Matthews, Harrington and Rodriguez",restaurant,EU-East
1047,"Chang, Ayers and Buckley",grocery,EU-East
1048,"Chan, Floyd and Dillon",travel,US-Central
1049,Humphrey-Baker,utilities,US-West
1050,"Washington, Lynch and Johnson",online,US-Central
1051,Powell-Montgomery,retail,EU-East
1052,"Steele, Williams and Preston",crypto,US-West
1053,Vaughn-Williams,online,US-Central
1054,Mccall-Prince,gaming,US-East
1055,Morgan LLC,retail,US-East
1056,Ramirez-Vasquez,utilities,APAC
1057,"Cohen, Compton and Perez",travel,US-Central
1058,Mccann-Ramos,restaurant,US-East
1059,Adams-Butler,retail,US-East
1060,"Davis, Alexander and Mcintyre",grocery,US-West
1061,Figueroa-Malone,travel,US-West
1062,Nicholson-Robertson,utilities,US-East
1063,Jones Ltd,retail,US-East
1064,"Powell, Deleon and Warren",utilities,EU-East
1065,"Johnson, Lee and Whitaker",retail,US-East
1066,Wright Group,travel,US-East
1067,Hull Ltd,gaming,US-East
1068,Hill Group,crypto,US-Central
1069,"Sanders, Leblanc and Maldonado",restaurant,US-East
1070,Watson PLC,gaming,APAC
1071,Thompson-Harrell,grocery,US-East
1072,"Arnold, Cooper and Monroe",utilities,APAC
1073,Curry-Barker,crypto,US-East
1074,Johnson-Williams,gaming,US-East
1075,"Chan, Lewis and Walker",gaming,US-Central
1076,Byrd LLC,utilities,US-Central
1077,"Ortiz, Smith and Deleon",grocery,EU-East
1078,"Smith, Buck and Holland",crypto,EU-West
1079,"Owen, Walker and Franklin",travel,US-West
1080,Marquez-Fletcher,utilities,US-Central
1081,Coleman-Bennett,retail,EU-East
1082,Stevens-Robinson,utilities,APAC
1083,Byrd-Holloway,online,US-East
1084,Silva-Smith,crypto,US-West
1085,"Levy, Franco and Hoffman",travel,US-West
1086,"Lynch, Evans and Rodriguez",restaurant,US-West
1087,Rogers LLC,utilities,US-Central
1088,"Nguyen, Hill and Douglas",utilities,APAC
1089,"Evans, Hernandez and Cannon",utilities,APAC
1090,Trujillo PLC,restaurant,US-East
1091,Guerrero-Becker,travel,US-West
1092,"Johnson, Jimenez and Phillips",crypto,EU-East
1093,Sullivan-Doyle,restaurant,EU-East
1094,"Erickson, Armstrong and Lee",online,US-East
1095,"Reeves, Parks and Little",restaurant,EU-West
1096,Knox-Powers,grocery,EU-East
1097,"Evans, Jackson and Sandoval",utilities,US-West
1098,"White, Davis and Anderson",restaurant,US-Central
1099,Hardy-Hansen,grocery,US-East
1100,Arroyo LLC,online,APAC
1101,"Davis, Kelly and Garner",travel,US-East
1102,Fisher-Eaton,crypto,US-Central
1103,Green-Carter,utilities,APAC
1104,"Carpenter, Oliver and Kennedy",retail,EU-East
1105,Mason Ltd,crypto,US-Central
1106,Moreno-Gutierrez,restaurant,US-West
1107,Ortiz-Hudson,gaming,US-West
1108,Thomas-Huffman,grocery,US-East
1109,Maxwell Group,crypto,EU-West
1110,Welch-Thompson,grocery,EU-East
1111,"Brown, Hayes and Clark",crypto,US-West
1112,Johnston and Sons,travel,APAC
1113,Glover-Chan,travel,US-East
1114,Mendez Ltd,online,US-Central
1115,Powell-Sanford,crypto,US-West
1116,Smith-Ferguson,travel,US-Central
1117,"Watson, Smith and Morris",utilities,US-East
1118,"Lee, Rhodes and Sims",gaming,US-West
1119,Perez LLC,crypto,US-West
1120,Anderson-Reyes,crypto,US-Central
1121,"Torres, Brown and Williams",restaurant,APAC
1122,Bryant-Meyer,restaurant,EU-West
1123,"Morgan, Barron and Cowan",grocery,US-West
1124,Ferrell-Henry,restaurant,US-East
1125,Martin Group,online,EU-East
1126,Perez Ltd,gaming,US-East
1127,Clark Inc,travel,APAC
1128,"Wagner, Martinez and Dawson",travel,APAC
1129,Brooks Ltd,travel,EU-East
1130,Wise-Dean,travel,US-Central
1131,"Vang, Stanley and Valdez",travel,APAC
1132,Wallace-Martinez,utilities,EU-East
1133,Wells-Hernandez,crypto,US-Central
1134,"Jennings, Smith and Fisher",travel,EU-West
1135,Bates LLC,crypto,EU-East
1136,"Obrien, Taylor and Rivas",travel,US-Central
1137,Hunt PLC,crypto,EU-East
1138,Campbell Inc,travel,US-Central
1139,Gonzalez-Gonzalez,gaming,APAC
1140,Decker-Dudley,grocery,US-East
1141,Warner-Phillips,crypto,APAC
1142,Kelley and Sons,retail,US-West
1143,"Fitzpatrick, Rivera and Smith",utilities,APAC
1144,"Davis, Rodriguez and Andrews",travel,US-East
1145,Hernandez-Davis,utilities,US-West
1146,"Jones, Cummings and Conway",online,US-East
1147,"Hall, Hinton and Phillips",restaurant,EU-West
1148,Williams-Li,crypto,US-Central
1149,Phelps LLC,retail,EU-West
1150,"Edwards, Rodgers and Davis",utilities,US-Central
1151,"Holland, Murphy and Kline",gaming,APAC
1152,"Adams, Quinn and Watson",retail,US-Central
1153,White-Morales,utilities,EU-West
1154,Nelson-Cruz,gaming,US-West
1155,Marsh-Banks,crypto,US-Central
1156,Wilson Ltd,travel,US-Central
1157,"Brown, Dunlap and Moore",grocery,EU-West
1158,Pruitt-Webb,crypto,EU-East
1159,"Gregory, White and James",retail,US-West
1160,Carr-Huffman,restaurant,US-West
1161,"Mcpherson, Anderson and Knapp",gaming,EU-East
1162,Clay Group,grocery,APAC
1163,Brown Ltd,restaurant,US-Central
1164,Smith-Oneill,grocery,US-East
1165,"Saunders, Ray and Cunningham",crypto,EU-West
